game_id,map_size,budget,map_seed,combat_seed,team_turns,elapsed_ms,winner,timed_out,survivors_green,survivors_blue,green_legions,blue_legions,green_draft,blue_draft
170,4,125,1338353,1357148,11,35,GREEN,false,7,0,3,5,ASSASSIN:16;SPIDER:4,GOBLIN:8;GOLEM:1;MAGE:7;SPIDER:14
171,4,125,1346272,1332301,13,53,GREEN,false,12,0,4,3,ARCHER:2;GARGOYLE:6;GOLEM:3;MAGE:6,GOLEM:2;MAGE:15
172,4,125,1354191,1341282,24,45,BLUE,false,0,2,2,2,MAGE:16,ASSASSIN:8;MAGE:8
173,4,125,1362110,1316371,20,73,BLUE,false,0,6,4,3,GOBLIN:2;MAGE:5;SCORPION_RIDER:6;SPIDER:12,MAGE:11;SCORPION_RIDER:6
174,4,125,1370029,1325312,22,56,GREEN,false,6,0,2,4,ASSASSIN:8;MAGE:8,ARCHER:5;ASSASSIN:8;SCORPION_RIDER:5;SPIDER:1
175,4,125,1377948,1431601,19,88,BLUE,false,0,4,4,3,GOLEM:2;MAGE:9;SCORPION_RIDER:5,GOBLIN:11;MAGE:8;SPIDER:12
176,4,125,1385867,1440550,201,160,,true,8,12,3,4,ASSASSIN:7;GOLEM:2;MAGE:8,GOBLIN:8;GOLEM:1;MAGE:6;SCORPION_RIDER:6
177,4,125,1393786,1415895,14,77,GREEN,false,10,0,4,3,GARGOYLE:5;MAGE:6;SCORPION_RIDER:6,ASSASSIN:8;GOBLIN:4;MAGE:8
178,4,125,1401705,1424836,15,42,BLUE,false,0,12,2,4,ASSASSIN:8;MAGE:8,GOBLIN:2;GOLEM:4;SPIDER:26
179,4,125,1409624,1400053,201,892,,true,18,8,5,2,ARCHER:3;GOBLIN:8;GOLEM:3;MAGE:8,ASSASSIN:8;MAGE:8
180,4,125,1417543,1409002,14,56,GREEN,false,18,0,3,3,GARGOYLE:5;SCORPION_RIDER:6;SPIDER:14,MAGE:8;SCORPION_RIDER:3;SPIDER:15
181,4,125,1425462,1384091,10,45,GREEN,false,15,0,4,2,GARGOYLE:8;SCORPION_RIDER:5;SPIDER:9,ASSASSIN:8;MAGE:8
182,4,125,1433381,1376648,35,112,GREEN,false,8,0,3,4,GARGOYLE:5;MAGE:8;SCORPION_RIDER:4,ARCHER:1;MAGE:12;SPIDER:12
183,4,125,1441300,1384633,13,59,GREEN,false,7,0,3,3,MAGE:16;SPIDER:4,GOBLIN:4;MAGE:16
184,4,125,1449219,1491886,25,63,BLUE,false,0,11,3,4,ASSASSIN:8;GOBLIN:4;MAGE:8,ARCHER:6;GOBLIN:8;GOLEM:7
185,4,125,1457138,1500511,5,39,BLUE,false,0,19,4,4,GOBLIN:15;GOLEM:3;MAGE:7,ARCHER:12;SCORPION_RIDER:8
186,4,125,1465057,1475660,14,46,GREEN,false,10,0,3,3,MAGE:13;SCORPION_RIDER:4,MAGE:13;SCORPION_RIDER:4
187,4,125,1472976,1484669,26,74,BLUE,false,0,7,4,3,ARCHER:3;ASSASSIN:7;GARGOYLE:4;SCORPION_RIDER:4,GOLEM:2;MAGE:15
188,4,125,1480895,1459730,16,79,GREEN,false,13,0,3,4,ASSASSIN:8;GOBLIN:4;MAGE:8,GARGOYLE:5;MAGE:5;SCORPION_RIDER:5;SPIDER:5
189,4,125,1488814,1468675,9,56,GREEN,false,9,0,4,3,ASSASSIN:7;GOBLIN:5;MAGE:8;SPIDER:1,ASSASSIN:8;GOBLIN:4;MAGE:8
190,4,125,1496733,1443888,14,50,BLUE,false,0,13,3,4,ASSASSIN:8;GARGOYLE:5;GOBLIN:11,ARCHER:9;GARGOYLE:6;GOLEM:3;MAGE:1
191,4,125,1504652,1452833,201,149,,true,9,8,3,3,ASSASSIN:8;GOLEM:2;MAGE:7,ASSASSIN:8;MAGE:8;SPIDER:4
192,4,125,1512571,1559254,13,41,BLUE,false,0,3,3,5,ASSASSIN:5;MAGE:7;SCORPION_RIDER:5,ARCHER:2;ASSASSIN:5;GARGOYLE:1;GOLEM:4;SCORPION_RIDER:4
193,4,125,1520490,1568199,15,45,GREEN,false,2,0,3,3,MAGE:16;SPIDER:4,ASSASSIN:8;GOBLIN:4;MAGE:8
194,4,125,1528409,1543412,13,35,BLUE,false,0,7,3,3,ASSASSIN:8;GOLEM:2;MAGE:7,ASSASSIN:13;SCORPION_RIDER:4
195,4,125,1536328,1552357,25,79,BLUE,false,0,9,4,3,GARGOYLE:5;GOLEM:1;MAGE:8;SCORPION_RIDER:3,ASSASSIN:7;GOLEM:4;MAGE:5
196,4,125,1544247,1527450,15,53,BLUE,false,0,14,3,3,GOLEM:3;MAGE:7;SPIDER:15,ARCHER:9;MAGE:7;SPIDER:10
197,4,125,1552166,1536395,16,81,GREEN,false,5,0,4,4,ARCHER:1;ASSASSIN:8;MAGE:9,ASSASSIN:8;GOBLIN:8;GOLEM:3;MAGE:2
198,4,125,1560085,1511608,8,39,GREEN,false,3,0,3,2,ASSASSIN:8;MAGE:8;SPIDER:4,ASSASSIN:8;MAGE:8
199,4,125,1568004,1520553,11,33,GREEN,false,14,0,3,3,ARCHER:9;ASSASSIN:6;GOBLIN:12,GARGOYLE:5;MAGE:6;SCORPION_RIDER:6
200,4,125,1575923,1627486,201,1206,,true,21,12,3,4,ARCHER:9;GOBLIN:10;MAGE:7,ASSASSIN:6;GARGOYLE:5;SCORPION_RIDER:5;SPIDER:2
