game_id,legion_id,team,unit_type,start_x,start_y,start_units,end_units,damage_dealt,damage_received,team_won
46,BLUE_4,BLUE,SCORPION_RIDER,-2,3,4,4,76.00,34.00,true
53,GREEN_1,GREEN,ASSASSIN,-1,-2,7,5,81.00,48.00,true
53,GREEN_2,GREEN,MAGE,0,-3,3,3,7.00,0.00,true
53,GREEN_3,GREEN,GOBLIN,3,-2,1,1,0.00,0.00,true
53,BLUE_4,BLUE,ASSASSIN,-3,3,7,0,41.00,56.00,false
53,BLUE_5,BLUE,MAGE,-2,3,3,0,3.00,24.00,false
53,BLUE_6,BLUE,GOBLIN,-1,3,1,0,4.00,8.00,false
54,GREEN_1,GREEN,ASSASSIN,-1,-2,7,0,42.00,56.00,false
54,GREEN_2,GREEN,MAGE,0,-3,3,0,3.00,24.00,false
54,GREEN_3,GREEN,GOBLIN,3,-2,1,0,4.00,8.00,false
54,BLUE_4,BLUE,ASSASSIN,-3,3,7,3,79.00,49.00,true
54,BLUE_5,BLUE,MAGE,-2,3,3,3,9.00,0.00,true
54,BLUE_6,BLUE,GOBLIN,-1,3,1,1,0.00,0.00,true
55,GREEN_1,GREEN,GARGOYLE,2,-3,6,6,0.00,0.00,false
55,GREEN_2,GREEN,GOBLIN,2,-2,11,11,0.00,0.00,false
55,BLUE_3,BLUE,GARGOYLE,-3,3,6,6,0.00,0.00,false
55,BLUE_4,BLUE,GOBLIN,-2,3,11,11,0.00,0.00,false
56,GREEN_1,GREEN,GARGOYLE,2,-3,6,6,0.00,0.00,false
56,GREEN_2,GREEN,GOBLIN,2,-2,11,11,0.00,0.00,false
56,BLUE_3,BLUE,GARGOYLE,-3,3,6,6,0.00,0.00,false
56,BLUE_4,BLUE,GOBLIN,-2,3,11,11,0.00,0.00,false
57,GREEN_1,GREEN,MAGE,1,-3,7,7,0.00,0.00,false
57,GREEN_2,GREEN,SCORPION_RIDER,2,-2,3,3,0.00,0.00,false
57,BLUE_3,BLUE,MAGE,-3,3,7,7,0.00,0.00,false
57,BLUE_4,BLUE,SCORPION_RIDER,-2,3,3,3,0.00,0.00,false
58,GREEN_1,GREEN,MAGE,1,-3,7,0,10.00,56.00,false
58,GREEN_2,GREEN,SCORPION_RIDER,2,-2,3,0,16.00,54.00,false
58,BLUE_3,BLUE,MAGE,-3,3,7,7,40.00,3.00,true
58,BLUE_4,BLUE,SCORPION_RIDER,-2,3,3,2,70.00,23.00,true
53,GREEN_1,GREEN,ARCHER,3,-2,8,8,70.00,4.00,true
53,GREEN_2,GREEN,SCORPION_RIDER,1,-2,3,3,52.00,16.00,true
53,GREEN_3,GREEN,SPIDER,2,-3,1,1,0.00,0.00,true
53,BLUE_4,BLUE,ARCHER,-3,3,8,0,20.00,64.00,false
53,BLUE_5,BLUE,SCORPION_RIDER,-2,3,3,0,0.00,54.00,false
53,BLUE_6,BLUE,SPIDER,-1,3,1,0,0.00,4.00,false
54,GREEN_1,GREEN,ARCHER,3,-2,8,0,32.00,64.00,false
54,GREEN_2,GREEN,SCORPION_RIDER,1,-2,3,0,16.00,54.00,false
54,GREEN_3,GREEN,SPIDER,2,-3,1,0,0.00,4.00,false
54,BLUE_4,BLUE,ARCHER,-3,3,8,8,74.00,20.00,true
54,BLUE_5,BLUE,SCORPION_RIDER,-2,3,3,3,48.00,28.00,true
54,BLUE_6,BLUE,SPIDER,-1,3,1,1,0.00,0.00,true
55,GREEN_1,GREEN,GOLEM,2,-3,4,4,108.00,31.00,true
55,GREEN_2,GREEN,MAGE,0,-2,5,5,36.00,0.00,true
55,BLUE_3,BLUE,GOLEM,-3,3,4,0,28.00,104.00,false
55,BLUE_4,BLUE,MAGE,-2,3,5,0,3.00,40.00,false
56,GREEN_1,GREEN,GOLEM,2,-3,4,4,0.00,0.00,false
56,GREEN_2,GREEN,MAGE,0,-2,5,5,0.00,0.00,false
56,BLUE_3,BLUE,GOLEM,-3,3,4,4,0.00,0.00,false
56,BLUE_4,BLUE,MAGE,-2,3,5,5,0.00,0.00,false
57,GREEN_1,GREEN,ARCHER,0,-2,8,2,116.00,52.00,false
57,GREEN_2,GREEN,GOBLIN,2,-3,7,7,0.00,0.00,false
57,GREEN_3,GREEN,ARCHER,1,-3,1,1,4.00,0.00,false
57,BLUE_4,BLUE,ARCHER,-3,3,8,0,52.00,64.00,false
57,BLUE_5,BLUE,GOBLIN,-2,3,7,0,0.00,56.00,false
57,BLUE_6,BLUE,ARCHER,-1,3,1,1,0.00,0.00,false
58,GREEN_1,GREEN,ARCHER,0,-2,8,8,0.00,0.00,false
58,GREEN_2,GREEN,GOBLIN,2,-3,7,7,0.00,0.00,false
58,GREEN_3,GREEN,ARCHER,1,-3,1,1,0.00,0.00,false
58,BLUE_4,BLUE,ARCHER,-3,3,8,8,0.00,0.00,false
58,BLUE_5,BLUE,GOBLIN,-2,3,7,7,0.00,0.00,false
58,BLUE_6,BLUE,ARCHER,-1,3,1,1,0.00,0.00,false
59,GREEN_1,GREEN,ARCHER,2,-3,1,1,103.00,4.00,false
59,GREEN_2,GREEN,GOLEM,0,-3,4,4,0.00,0.00,false
59,GREEN_3,GREEN,MAGE,-1,-2,4,4,0.00,0.00,false
59,BLUE_4,BLUE,ARCHER,-3,3,1,0,4.00,8.00,false
59,BLUE_5,BLUE,GOLEM,-2,3,4,3,0.00,95.00,false
59,BLUE_6,BLUE,MAGE,-1,3,4,4,0.00,0.00,false
60,GREEN_1,GREEN,ARCHER,2,-3,1,0,4.00,8.00,false
60,GREEN_2,GREEN,GOLEM,0,-3,4,0,72.00,104.00,false
60,GREEN_3,GREEN,MAGE,-1,-2,4,0,22.00,32.00,false
60,BLUE_4,BLUE,ARCHER,-3,3,1,1,9.00,0.00,true
60,BLUE_5,BLUE,GOLEM,-2,3,4,3,104.00,72.00,true
60,BLUE_6,BLUE,MAGE,-1,3,4,2,31.00,26.00,true
67,GREEN_1,GREEN,MAGE,2,-2,7,3,110.00,50.00,true
67,GREEN_2,GREEN,SCORPION_RIDER,2,-3,3,3,0.00,0.00,true
67,BLUE_3,BLUE,MAGE,-3,3,7,0,50.00,56.00,false
67,BLUE_4,BLUE,SCORPION_RIDER,-2,3,3,0,0.00,54.00,false
68,GREEN_1,GREEN,MAGE,2,-2,7,0,7.00,56.00,false
68,GREEN_2,GREEN,SCORPION_RIDER,2,-3,3,0,30.00,54.00,false
68,BLUE_3,BLUE,MAGE,-3,3,7,7,20.00,0.00,true
68,BLUE_4,BLUE,SCORPION_RIDER,-2,3,3,1,90.00,37.00,true
69,GREEN_1,GREEN,MAGE,3,-3,7,3,71.00,47.00,true
69,GREEN_2,GREEN,MAGE,0,-3,3,1,11.00,19.00,true
69,GREEN_3,GREEN,SPIDER,2,-3,1,0,2.00,4.00,true
